"timestamp","speed","direction"
2018-01-18 00:50:00,4.76,40
2018-01-18 01:00:00,5.74,41
2018-01-18 01:10:00,6.03,64
2018-01-18 01:20:00,4.75,74
2018-01-18 01:30:00,2.92,113
2018-01-18 01:40:00,3.81,95
2018-01-18 01:50:00,7.45,59
2018-01-18 02:00:00,7.49,56
2018-01-18 02:10:00,7.36,62
2018-01-18 02:20:00,7.11,64
2018-01-18 02:30:00,7,62
2018-01-18 02:40:00,7.58,62
2018-01-18 02:50:00,8.04,60
2018-01-18 03:00:00,8.1,53
2018-01-18 03:10:00,9.09,50
2018-01-18 03:20:00,9.47,52
2018-01-18 03:30:00,8.23,60
2018-01-18 03:40:00,8.32,56
2018-01-18 03:50:00,7.23,61
2018-01-18 04:00:00,7.21,76
2018-01-18 04:10:00,7.42,75
2018-01-18 04:20:00,7.71,77
2018-01-18 04:30:00,8.46,76
2018-01-18 04:40:00,8.56,68
2018-01-18 04:50:00,8.69,60
2018-01-18 05:00:00,8.9,56
2018-01-18 05:10:00,8.16,59
2018-01-18 05:20:00,8.55,70
2018-01-18 05:30:00,8.33,65
2018-01-18 05:40:00,8.48,66
2018-01-18 05:50:00,8.38,66
2018-01-18 06:00:00,8.38,65
2018-01-18 06:10:00,8.37,69
2018-01-18 06:20:00,8.22,69
2018-01-18 06:30:00,8.11,67
2018-01-18 06:40:00,7.91,67
2018-01-18 06:50:00,7.98,61
2018-01-18 07:00:00,8.35,61
2018-01-18 07:10:00,7.85,61
2018-01-18 07:20:00,6.99,67
2018-01-18 07:30:00,6.46,69
2018-01-18 07:40:00,6.87,54
2018-01-18 07:50:00,7.71,42
2018-01-18 08:00:00,7.75,41
2018-01-18 08:10:00,7.36,39
2018-01-18 08:20:00,7.42,33
2018-01-18 08:30:00,6.68,32
2018-01-18 08:40:00,6.1,38
2018-01-18 08:50:00,5.29,26
2018-01-18 09:00:00,4.25,39
2018-01-18 09:10:00,3.55,53
2018-01-18 09:20:00,2.89,86
2018-01-18 09:30:00,2.06,72
2018-01-18 09:40:00,1.96,108
2018-01-18 09:50:00,2.8,70
2018-01-18 10:00:00,2.32,62
2018-01-18 10:10:00,2.18,25
2018-01-18 10:20:00,2.62,317
2018-01-18 10:30:00,3.74,329
2018-01-18 10:40:00,3.6,281
2018-01-18 10:50:00,4.05,270
2018-01-18 11:00:00,3.12,251
2018-01-18 11:10:00,2.26,204
2018-01-18 11:20:00,3.37,263
2018-01-18 11:30:00,4.13,234
2018-01-18 11:40:00,3.15,246
2018-01-18 11:50:00,4.29,286
2018-01-18 12:00:00,4.21,226
2018-01-18 12:10:00,2.46,200
2018-01-18 12:20:00,3.87,213
2018-01-18 12:30:00,5.58,262
2018-01-18 12:40:00,7.66,220
2018-01-18 12:50:00,9.52,212
2018-01-18 13:00:00,8.74,210
2018-01-18 13:10:00,8.88,218
2018-01-18 13:20:00,8.16,206
2018-01-18 13:30:00,9.13,210
2018-01-18 13:40:00,7.5,224
2018-01-18 13:50:00,8,219
2018-01-18 14:00:00,9.71,214
2018-01-18 14:10:00,8.96,216
2018-01-18 14:20:00,9.71,208
2018-01-18 14:30:00,9.2,206
2018-01-18 14:40:00,9.24,211
2018-01-18 14:50:00,9.27,216
2018-01-18 15:00:00,8.84,215
2018-01-18 15:10:00,8.91,217
2018-01-18 15:20:00,8.64,213
2018-01-18 15:30:00,8.61,206
2018-01-18 15:40:00,8.67,211
2018-01-18 15:50:00,8.63,211
2018-01-18 16:00:00,8.11,221
2018-01-18 16:10:00,8.5,215
2018-01-18 16:20:00,8.26,215
2018-01-18 16:30:00,9.34,220
2018-01-18 16:40:00,8.98,219
2018-01-18 16:50:00,8.55,217
2018-01-18 17:00:00,8.28,213
2018-01-18 17:10:00,7.95,218
2018-01-18 17:20:00,7.72,215
2018-01-18 17:30:00,8.03,215
2018-01-18 17:40:00,6.53,210
2018-01-18 17:50:00,6.87,210
2018-01-18 18:00:00,7.03,207
2018-01-18 18:10:00,6.75,209
2018-01-18 18:20:00,6.56,213
2018-01-18 18:30:00,6.95,207
2018-01-18 18:40:00,6.06,213
2018-01-18 18:50:00,5.96,216
2018-01-18 19:00:00,5.8,213
2018-01-18 19:10:00,5.6,210
2018-01-18 19:20:00,5.26,214
2018-01-18 19:30:00,4.84,210
2018-01-18 19:40:00,4.85,211
2018-01-18 19:50:00,4.53,205
2018-01-18 20:00:00,3.59,199
2018-01-18 20:10:00,3.05,190
2018-01-18 20:20:00,2.9,174
2018-01-18 20:30:00,3.09,175
2018-01-18 20:40:00,2.64,164
2018-01-18 20:50:00,2.74,165
2018-01-18 21:00:00,2.48,149
2018-01-18 21:10:00,2.49,157
2018-01-18 21:20:00,2.04,153
2018-01-18 21:30:00,1.6,138
2018-01-18 21:40:00,2.31,79
2018-01-18 21:50:00,2.47,39
2018-01-18 22:00:00,3.6,12
2018-01-18 22:10:00,4.79,11
2018-01-18 22:20:00,6.19,31
2018-01-18 22:30:00,7.58,49
2018-01-18 22:40:00,9.3,42
2018-01-18 22:50:00,8.71,41
2018-01-18 23:00:00,8.52,51
2018-01-18 23:10:00,9.96,53
2018-01-18 23:20:00,10.11,52
2018-01-18 23:30:00,10.66,51
2018-01-18 23:40:00,9.7,51
2018-01-18 23:50:00,8.93,51
2018-01-19 00:00:00,8.32,50
2018-01-19 00:10:00,10.11,51
2018-01-19 00:20:00,8.9,65
2018-01-19 00:30:00,8.28,72
2018-01-19 00:40:00,7.83,72
2018-01-19 00:50:00,6.68,60
2018-01-19 01:00:00,8.81,44
2018-01-19 01:10:00,9.57,43
2018-01-19 01:20:00,9.4,50
2018-01-19 01:30:00,8.8,55
2018-01-19 01:40:00,9.59,52
2018-01-19 01:50:00,8.6,59
2018-01-19 02:00:00,8.74,73
2018-01-19 02:10:00,8.59,71
2018-01-19 02:20:00,8.31,73
2018-01-19 02:30:00,8.31,76
2018-01-19 02:40:00,8.34,75
2018-01-19 02:50:00,8.49,75
2018-01-19 03:00:00,8.26,74
2018-01-19 03:10:00,8.56,74
2018-01-19 03:20:00,8.09,74
2018-01-19 03:30:00,8.08,71
2018-01-19 03:40:00,8.79,72
2018-01-19 03:50:00,8.79,73
2018-01-19 04:00:00,9.22,69
2018-01-19 04:10:00,9.9,69
2018-01-19 04:20:00,8.94,71
2018-01-19 04:30:00,9.04,72
2018-01-19 04:40:00,8.74,74
2018-01-19 04:50:00,7.39,66
2018-01-19 05:00:00,7.19,64
2018-01-19 05:10:00,7.54,60
2018-01-19 05:20:00,7.93,59
2018-01-19 05:30:00,8.56,55
2018-01-19 05:40:00,7.96,53
2018-01-19 05:50:00,7.49,54
2018-01-19 06:00:00,7.76,57
2018-01-19 06:10:00,7.94,57
2018-01-19 06:20:00,7.62,56
2018-01-19 06:30:00,8.63,55
2018-01-19 06:40:00,8.61,52
2018-01-19 06:50:00,8.14,56
2018-01-19 07:00:00,8.01,55
2018-01-19 07:10:00,8.34,52
2018-01-19 07:20:00,7.99,49
2018-01-19 07:30:00,7.43,41
2018-01-19 07:40:00,7.05,32
2018-01-19 07:50:00,7.39,37
2018-01-19 08:00:00,7.7,40
2018-01-19 08:10:00,6.57,53
2018-01-19 08:20:00,7.01,47
2018-01-19 08:30:00,6.52,33
2018-01-19 08:40:00,6.26,24
2018-01-19 08:50:00,5.14,28
2018-01-19 09:00:00,5.45,18
2018-01-19 09:10:00,4.25,9
2018-01-19 09:20:00,4.1,10
2018-01-19 09:30:00,5.08,356
2018-01-19 09:40:00,4.6,353
2018-01-19 09:50:00,4.22,4
2018-01-19 10:00:00,3.95,349
2018-01-19 10:10:00,4.42,345
2018-01-19 10:20:00,4.09,334
2018-01-19 10:30:00,4.74,342
2018-01-19 10:40:00,4.34,331
2018-01-19 10:50:00,4.88,331
2018-01-19 11:00:00,3.04,342
2018-01-19 11:10:00,3.23,12
2018-01-19 11:20:00,4.75,312
2018-01-19 11:30:00,3.46,345
2018-01-19 11:40:00,3.84,309
2018-01-19 11:50:00,3.84,316
2018-01-19 12:00:00,2.11,266
2018-01-19 12:10:00,3.16,202
2018-01-19 12:20:00,3.32,314
2018-01-19 12:30:00,3.28,351
2018-01-19 12:40:00,4.5,338
2018-01-19 12:50:00,2.92,272
2018-01-19 13:00:00,6.74,238
2018-01-19 13:10:00,8.63,211
2018-01-19 13:20:00,9.11,208
2018-01-19 13:30:00,8.95,207
2018-01-19 13:40:00,8.54,209
2018-01-19 13:50:00,8.9,211
2018-01-19 14:00:00,10.03,211
2018-01-19 14:10:00,10.36,203
2018-01-19 14:20:00,10.16,205
2018-01-19 14:30:00,9.97,215
2018-01-19 14:40:00,10.55,209
2018-01-19 14:50:00,11.06,213
2018-01-19 15:00:00,10.3,206
2018-01-19 15:10:00,10.15,208
2018-01-19 15:20:00,10.66,211
2018-01-19 15:30:00,10.17,210
2018-01-19 15:40:00,9.95,208
2018-01-19 15:50:00,9.46,216
2018-01-19 16:00:00,9.16,205
2018-01-19 16:10:00,9.05,209
2018-01-19 16:20:00,9.39,198
2018-01-19 16:30:00,8.16,201
2018-01-19 16:40:00,8.05,195
2018-01-19 16:50:00,8.22,199
2018-01-19 17:00:00,7.65,200
2018-01-19 17:10:00,7.59,205
2018-01-19 17:20:00,7.78,214
2018-01-19 17:30:00,7.24,222
2018-01-19 17:40:00,7.18,205
2018-01-19 17:50:00,6.95,211
2018-01-19 18:00:00,7.41,215
2018-01-19 18:10:00,6.58,214
2018-01-19 18:20:00,7.64,212
2018-01-19 18:30:00,7.73,213
2018-01-19 18:40:00,6.87,213
2018-01-19 18:50:00,6.98,216
2018-01-19 19:00:00,6.68,217
2018-01-19 19:10:00,6.22,215
2018-01-19 19:20:00,5.98,213
2018-01-19 19:30:00,5.91,211
2018-01-19 19:40:00,5.32,208
2018-01-19 19:50:00,4.61,202
2018-01-19 20:00:00,4.3,201
2018-01-19 20:10:00,4.09,193
2018-01-19 20:20:00,3.15,191
2018-01-19 20:30:00,2.71,180
2018-01-19 20:40:00,3.83,159
2018-01-19 20:50:00,4.29,156
2018-01-19 21:00:00,4.12,144
2018-01-19 21:10:00,3.68,136
2018-01-19 21:20:00,3.02,113
2018-01-19 21:30:00,3.9,55
2018-01-19 21:40:00,4.78,29
2018-01-19 21:50:00,5.55,62
2018-01-19 22:00:00,6.09,60
2018-01-19 22:10:00,6.46,50
2018-01-19 22:20:00,6.12,51
2018-01-19 22:30:00,6.01,56
2018-01-19 22:40:00,6.7,60
2018-01-19 22:50:00,8.16,59
2018-01-19 23:00:00,8.29,56
2018-01-19 23:10:00,7.8,59
2018-01-19 23:20:00,8.1,62
2018-01-19 23:30:00,8.96,65
2018-01-19 23:40:00,8.79,62
2018-01-19 23:50:00,8.84,60
2018-01-20 00:00:00,8.19,57
2018-01-20 00:10:00,8.55,68
2018-01-20 00:20:00,7.99,70
2018-01-20 00:30:00,7.79,56
2018-01-20 00:40:00,9.67,44
2018-01-20 00:50:00,9.51,44
2018-01-20 01:00:00,9.91,47
2018-01-20 01:10:00,9.69,49
2018-01-20 01:20:00,9.84,60
2018-01-20 01:30:00,9.54,70
2018-01-20 01:40:00,10.4,70
2018-01-20 01:50:00,10.11,67
2018-01-20 02:00:00,10.38,61
2018-01-20 02:10:00,10.04,58
2018-01-20 02:20:00,9.88,52
2018-01-20 02:30:00,8.86,60
2018-01-20 02:40:00,9.01,59
2018-01-20 02:50:00,8.08,60
2018-01-20 03:00:00,7.91,62
2018-01-20 03:10:00,8.45,63
2018-01-20 03:20:00,8.91,63
2018-01-20 03:30:00,9.62,63
2018-01-20 03:40:00,9.6,66
2018-01-20 03:50:00,9.58,64
2018-01-20 04:00:00,8.44,67
2018-01-20 04:10:00,7.22,58
2018-01-20 04:20:00,8.48,45
2018-01-20 04:30:00,10.46,45
2018-01-20 04:40:00,10.01,44
2018-01-20 04:50:00,9.84,47
2018-01-20 05:00:00,9.43,50
2018-01-20 05:10:00,9.01,47
2018-01-20 05:20:00,8.27,46
2018-01-20 05:30:00,8.53,51
2018-01-20 05:40:00,7.68,67
2018-01-20 05:50:00,7.96,65
2018-01-20 06:00:00,7,63
2018-01-20 06:10:00,7.07,60
2018-01-20 06:20:00,8.04,64
2018-01-20 06:30:00,8.74,66
2018-01-20 06:40:00,8.19,67
2018-01-20 06:50:00,7.64,66
2018-01-20 07:00:00,7.54,67
2018-01-20 07:10:00,7.46,68
2018-01-20 07:20:00,7.26,70
2018-01-20 07:30:00,7.71,65
2018-01-20 07:40:00,7.65,49
2018-01-20 07:50:00,7.78,38
2018-01-20 08:00:00,8.35,38
2018-01-20 08:10:00,8.81,32
2018-01-20 08:20:00,9.17,28
2018-01-20 08:30:00,8.68,31
2018-01-20 08:40:00,8.65,23
2018-01-20 08:50:00,8.59,23
2018-01-20 09:00:00,8.04,23
2018-01-20 09:10:00,8.23,15
2018-01-20 09:20:00,8.11,15
2018-01-20 09:30:00,8.3,16
2018-01-20 09:40:00,7.93,17
2018-01-20 09:50:00,7.95,12
2018-01-20 10:00:00,7.85,11
2018-01-20 10:10:00,8.52,8
2018-01-20 10:20:00,8.19,359
2018-01-20 10:30:00,8.08,4
2018-01-20 10:40:00,7.7,3
2018-01-20 10:50:00,7.02,4
2018-01-20 11:00:00,6.31,11
2018-01-20 11:10:00,6.55,348
2018-01-20 11:20:00,4.94,354
2018-01-20 11:30:00,4.76,344
2018-01-20 11:40:00,4.28,352
2018-01-20 11:50:00,5.89,350
2018-01-20 12:00:00,4.95,329
2018-01-20 12:10:00,4.59,22
2018-01-20 12:20:00,3.39,347
2018-01-20 12:30:00,4.26,303
2018-01-20 12:40:00,4.89,286
2018-01-20 12:50:00,4.08,276
2018-01-20 13:00:00,4.42,346
2018-01-20 13:10:00,3.77,341
2018-01-20 13:20:00,5.27,229
2018-01-20 13:30:00,9.93,209
2018-01-20 13:40:00,8.12,218
2018-01-20 13:50:00,9.01,205
2018-01-20 14:00:00,9.77,206
2018-01-20 14:10:00,9.48,200
2018-01-20 14:20:00,9.89,207
2018-01-20 14:30:00,9.3,212
2018-01-20 14:40:00,8.69,215
2018-01-20 14:50:00,7.86,205
2018-01-20 15:00:00,8.59,212
2018-01-20 15:10:00,8.69,219
2018-01-20 15:20:00,7.68,212
2018-01-20 15:30:00,8.53,199
2018-01-20 15:40:00,9.25,212
2018-01-20 15:50:00,8.41,201
2018-01-20 16:00:00,8.82,203
2018-01-20 16:10:00,9.29,203
2018-01-20 16:20:00,9.87,195
2018-01-20 16:30:00,9.94,202
2018-01-20 16:40:00,8.55,203
2018-01-20 16:50:00,8.85,202
2018-01-20 17:00:00,8.34,202
2018-01-20 17:10:00,7.56,204
2018-01-20 17:20:00,7.63,206
2018-01-20 17:30:00,7.39,204
2018-01-20 17:40:00,7.64,209
2018-01-20 17:50:00,7.44,208
2018-01-20 18:00:00,7.17,206
2018-01-20 18:10:00,6.95,207
2018-01-20 18:20:00,6.75,209
2018-01-20 18:30:00,6.26,207
2018-01-20 18:40:00,6.24,208
2018-01-20 18:50:00,6.18,211
2018-01-20 19:00:00,5.65,208
2018-01-20 19:10:00,5.51,204
2018-01-20 19:20:00,5.29,202
2018-01-20 19:30:00,4.99,202
2018-01-20 19:40:00,4.52,203
2018-01-20 19:50:00,4,199
2018-01-20 20:00:00,3.67,198
2018-01-20 20:10:00,3.01,194
2018-01-20 20:20:00,2.87,188
2018-01-20 20:30:00,2.79,180
2018-01-20 20:40:00,2.13,167
2018-01-20 20:50:00,2.47,145
2018-01-20 21:00:00,3.5,131
2018-01-20 21:10:00,3.06,105
2018-01-20 21:20:00,4.24,88
2018-01-20 21:30:00,2.91,63
2018-01-20 21:40:00,3.83,48
2018-01-20 21:50:00,4.06,57
2018-01-20 22:00:00,3.48,53
2018-01-20 22:10:00,3.49,40
2018-01-20 22:20:00,3.93,58
2018-01-20 22:30:00,3.88,59
2018-01-20 22:40:00,4.2,55
2018-01-20 22:50:00,4.16,26
2018-01-20 23:00:00,6.97,53
2018-01-20 23:10:00,4.68,36
2018-01-20 23:20:00,1.86,6
2018-01-20 23:30:00,5.09,60
2018-01-20 23:40:00,6.77,51
2018-01-20 23:50:00,7.2,50
2018-01-21 00:00:00,6.87,50
2018-01-21 00:10:00,7.73,45
2018-01-21 00:20:00,9.05,44
2018-01-21 00:30:00,9.18,48
2018-01-21 00:40:00,8.3,49
2018-01-21 00:50:00,8.5,49
2018-01-21 01:00:00,7.63,58
2018-01-21 01:10:00,7.71,68
2018-01-21 01:20:00,7.72,72
2018-01-21 01:30:00,7.77,71
2018-01-21 01:40:00,6.92,76
2018-01-21 01:50:00,7.59,53
2018-01-21 02:00:00,7.94,47
2018-01-21 02:10:00,8.79,44
2018-01-21 02:20:00,10.53,47
2018-01-21 02:30:00,10.04,51
2018-01-21 02:40:00,9.7,53
2018-01-21 02:50:00,9.78,57
2018-01-21 03:00:00,9.41,58
2018-01-21 03:10:00,8.79,53
2018-01-21 03:20:00,7.14,50
2018-01-21 03:30:00,7.38,55
2018-01-21 03:40:00,7.83,57
2018-01-21 03:50:00,8.72,58
2018-01-21 04:00:00,8.41,61
2018-01-21 04:10:00,7.95,55
2018-01-21 04:20:00,7.89,52
2018-01-21 04:30:00,7.58,47
2018-01-21 04:40:00,7.33,49
2018-01-21 04:50:00,7.82,50
2018-01-21 05:00:00,9.64,48
2018-01-21 05:10:00,6.56,52
2018-01-21 05:20:00,8.11,66
2018-01-21 05:30:00,8.07,69
2018-01-21 05:40:00,8.93,71
2018-01-21 05:50:00,8.55,73
2018-01-21 06:00:00,7.6,66
2018-01-21 06:10:00,7.74,59
2018-01-21 06:20:00,7.44,51
2018-01-21 06:30:00,8.69,54
2018-01-21 06:40:00,7.91,56
2018-01-21 06:50:00,7.38,49
2018-01-21 07:00:00,7.27,49
2018-01-21 07:10:00,7.21,47
2018-01-21 07:20:00,7.97,49
2018-01-21 07:30:00,8.46,47
2018-01-21 07:40:00,9.14,35
2018-01-21 07:50:00,9.93,32
2018-01-21 08:00:00,10.4,31
2018-01-21 08:10:00,10.31,29
2018-01-21 08:20:00,10.08,27
2018-01-21 08:30:00,10.81,27
2018-01-21 08:40:00,10.48,29
2018-01-21 08:50:00,10.24,28
2018-01-21 09:00:00,9.94,28
2018-01-21 09:10:00,9.37,21
2018-01-21 09:20:00,9.4,15
2018-01-21 09:30:00,8.58,5
2018-01-21 09:40:00,8.75,10
2018-01-21 09:50:00,9.14,4
2018-01-21 10:00:00,8.73,360
2018-01-21 10:10:00,8.17,10
2018-01-21 10:20:00,8.49,12
2018-01-21 10:30:00,8.08,12
2018-01-21 10:40:00,8.23,9
2018-01-21 10:50:00,8.22,12
2018-01-21 11:00:00,7.53,6
2018-01-21 11:10:00,7.54,15
2018-01-21 11:20:00,7.13,357
2018-01-21 11:30:00,6.68,356
2018-01-21 11:40:00,6.62,357
2018-01-21 11:50:00,6.9,4
2018-01-21 12:00:00,6.86,354
2018-01-21 12:10:00,5.47,350
2018-01-21 12:20:00,6.35,1
2018-01-21 12:30:00,5.03,2
2018-01-21 12:40:00,5.74,343
2018-01-21 12:50:00,5.4,11
2018-01-21 13:00:00,5.9,22
2018-01-21 13:10:00,5.72,359
2018-01-21 13:20:00,3.54,334
2018-01-21 13:30:00,5.8,329
2018-01-21 13:40:00,4.65,338
2018-01-21 13:50:00,3.15,20
2018-01-21 14:00:00,4.03,344
2018-01-21 14:10:00,4.7,45
2018-01-21 14:20:00,3.92,116
2018-01-21 14:30:00,8.03,189
2018-01-21 14:40:00,9.72,187
2018-01-21 14:50:00,9.95,200
2018-01-21 15:00:00,11.61,206
2018-01-21 15:10:00,11.65,198
2018-01-21 15:20:00,10.71,204
2018-01-21 15:30:00,11.44,201
2018-01-21 15:40:00,11.79,194
2018-01-21 15:50:00,11.42,200
2018-01-21 16:00:00,10.62,204
2018-01-21 16:10:00,9.83,198
2018-01-21 16:20:00,8.92,198
2018-01-21 16:30:00,8.94,199
2018-01-21 16:40:00,8.05,210
2018-01-21 16:50:00,7.48,212
2018-01-21 17:00:00,8.42,210
2018-01-21 17:10:00,8.66,206
2018-01-21 17:20:00,7.83,203
2018-01-21 17:30:00,8.28,213
2018-01-21 17:40:00,7.43,210
2018-01-21 17:50:00,6.82,214
2018-01-21 18:00:00,7.59,210
2018-01-21 18:10:00,7.71,212
2018-01-21 18:20:00,6.41,213
2018-01-21 18:30:00,6.13,212
2018-01-21 18:40:00,6.66,215
2018-01-21 18:50:00,5.96,220
2018-01-21 19:00:00,6.26,211
2018-01-21 19:10:00,6.07,211
2018-01-21 19:20:00,6.24,211
2018-01-21 19:30:00,5.85,213
2018-01-21 19:40:00,5.14,209
2018-01-21 19:50:00,4.89,208
2018-01-21 20:00:00,4.34,205
2018-01-21 20:10:00,3.8,202
2018-01-21 20:20:00,3.48,199
2018-01-21 20:30:00,3.33,188
2018-01-21 20:40:00,2.89,175
2018-01-21 20:50:00,3.2,167
2018-01-21 21:00:00,3.49,153
2018-01-21 21:10:00,3.83,150
2018-01-21 21:20:00,3.39,148
2018-01-21 21:30:00,3.43,147
2018-01-21 21:40:00,3.35,142
2018-01-21 21:50:00,2.22,113
2018-01-21 22:00:00,2.26,101
2018-01-21 22:10:00,2.62,76
2018-01-21 22:20:00,2.62,71
2018-01-21 22:30:00,3.02,63
2018-01-21 22:40:00,3.26,57
2018-01-21 22:50:00,3.53,58
2018-01-21 23:00:00,3.99,59
2018-01-21 23:10:00,4.55,62
2018-01-21 23:20:00,4.78,70
2018-01-21 23:30:00,4.22,77
2018-01-21 23:40:00,4.5,83
2018-01-21 23:50:00,4.31,82
2018-01-22 00:00:00,4.18,88
2018-01-22 00:10:00,5.44,82
2018-01-22 00:20:00,6.12,75
2018-01-22 00:30:00,6.14,67
2018-01-22 00:40:00,6.34,53
2018-01-22 00:50:00,6.99,47
2018-01-22 01:00:00,6.29,43
2018-01-22 01:10:00,6.98,51
2018-01-22 01:20:00,7.56,55
2018-01-22 01:30:00,8.04,54
2018-01-22 01:40:00,7.93,51
2018-01-22 01:50:00,7.48,45
2018-01-22 02:00:00,5.21,37
2018-01-22 02:10:00,5.86,49
2018-01-22 02:20:00,6.96,50
2018-01-22 02:30:00,7.99,53
2018-01-22 02:40:00,7.5,54
2018-01-22 02:50:00,7.59,66
2018-01-22 03:00:00,8.58,67
2018-01-22 03:10:00,8.62,66
2018-01-22 03:20:00,9.54,67
2018-01-22 03:30:00,9.72,67
2018-01-22 03:40:00,9.3,68
2018-01-22 03:50:00,9.39,66
2018-01-22 04:00:00,9.22,66
2018-01-22 04:10:00,9.69,64
2018-01-22 04:20:00,9.94,63
2018-01-22 04:30:00,9.07,64
2018-01-22 04:40:00,8.37,68
2018-01-22 04:50:00,7.79,64
2018-01-22 05:00:00,7.53,64
2018-01-22 05:10:00,8.16,69
2018-01-22 05:20:00,8.41,63
2018-01-22 05:30:00,7.93,59
2018-01-22 05:40:00,7.99,60
2018-01-22 05:50:00,8.06,55
2018-01-22 06:00:00,8.15,58
2018-01-22 06:10:00,8.21,57
2018-01-22 06:20:00,8.46,55
2018-01-22 06:30:00,8,53
2018-01-22 06:40:00,7.88,51
2018-01-22 06:50:00,7.84,50
2018-01-22 07:00:00,7.83,49
2018-01-22 07:10:00,7.42,52
2018-01-22 07:20:00,7.98,55
2018-01-22 07:30:00,6.87,54
2018-01-22 07:40:00,6.29,50
2018-01-22 07:50:00,6.63,48
2018-01-22 08:00:00,8.01,41
2018-01-22 08:10:00,7.19,29
2018-01-22 08:20:00,7.4,23
2018-01-22 08:30:00,7.87,21
2018-01-22 08:40:00,8.8,15
2018-01-22 08:50:00,9.48,4
2018-01-22 09:00:00,9.91,11
2018-01-22 09:10:00,9.77,17
2018-01-22 09:20:00,10.44,13
2018-01-22 09:30:00,10.75,14
2018-01-22 09:40:00,10.84,14
2018-01-22 09:50:00,11.02,12
2018-01-22 10:00:00,11.62,12
2018-01-22 10:10:00,11.86,10
2018-01-22 10:20:00,11.09,12
2018-01-22 10:30:00,11.63,15
2018-01-22 10:40:00,11.75,14
2018-01-22 10:50:00,11.7,7
2018-01-22 11:00:00,11.53,3
2018-01-22 11:10:00,11.26,14
2018-01-22 11:20:00,10.28,355
2018-01-22 11:30:00,9.55,360
2018-01-22 11:40:00,9.88,2
2018-01-22 11:50:00,9.88,4
2018-01-22 12:00:00,9.64,13
2018-01-22 12:10:00,8.55,2
2018-01-22 12:20:00,7.83,348
2018-01-22 12:30:00,8.13,3
2018-01-22 12:40:00,8.02,12
2018-01-22 12:50:00,7.15,12
2018-01-22 13:00:00,7.84,2
2018-01-22 13:10:00,6.39,357
2018-01-22 13:20:00,5.88,8
2018-01-22 13:30:00,5.7,5
2018-01-22 13:40:00,7.04,342
2018-01-22 13:50:00,4.87,335
2018-01-22 14:00:00,6.5,8
2018-01-22 14:10:00,4.45,11
2018-01-22 14:20:00,6.19,358
2018-01-22 14:30:00,4.33,328
2018-01-22 14:40:00,3.36,305
2018-01-22 14:50:00,4.35,258
2018-01-22 15:00:00,7.18,202
2018-01-22 15:10:00,7.87,200
2018-01-22 15:20:00,8.96,204
2018-01-22 15:30:00,8.19,216
2018-01-22 15:40:00,7.11,210
2018-01-22 15:50:00,7.47,212
2018-01-22 16:00:00,7.68,212
2018-01-22 16:10:00,8.01,203
2018-01-22 16:20:00,9.58,194
2018-01-22 16:30:00,8.94,197
2018-01-22 16:40:00,8.95,195
2018-01-22 16:50:00,7.85,208
2018-01-22 17:00:00,7.66,209
2018-01-22 17:10:00,7.72,200
2018-01-22 17:20:00,7.2,212
2018-01-22 17:30:00,7.65,212
2018-01-22 17:40:00,7.51,210
2018-01-22 17:50:00,6.88,211
2018-01-22 18:00:00,7.03,209
2018-01-22 18:10:00,7.12,199
2018-01-22 18:20:00,7.03,209
2018-01-22 18:30:00,7.27,199
2018-01-22 18:40:00,6.92,204
2018-01-22 18:50:00,5.97,209
2018-01-22 19:00:00,6.13,209
2018-01-22 19:10:00,6.16,203
2018-01-22 19:20:00,5.04,206
2018-01-22 19:30:00,4.69,205
2018-01-22 19:40:00,4.51,204
2018-01-22 19:50:00,3.8,207
2018-01-22 20:00:00,3.65,195
2018-01-22 20:10:00,3.49,190
2018-01-22 20:20:00,2.88,183
2018-01-22 20:30:00,1.76,179
2018-01-22 20:40:00,1.57,144
2018-01-22 20:50:00,2.04,125
2018-01-22 21:00:00,3.8,137
2018-01-22 21:10:00,3.58,99
2018-01-22 21:20:00,3.93,89
2018-01-22 21:30:00,4.09,74
2018-01-22 21:40:00,6.14,51
2018-01-22 21:50:00,6.84,42
2018-01-22 22:00:00,7.2,46
2018-01-22 22:10:00,7.4,44
2018-01-22 22:20:00,6.94,44
2018-01-22 22:30:00,6.69,48
2018-01-22 22:40:00,6.09,51
2018-01-22 22:50:00,5.83,48
2018-01-22 23:00:00,7.76,53
2018-01-22 23:10:00,8.21,51
2018-01-22 23:20:00,7.18,44
2018-01-22 23:30:00,7.11,41
2018-01-22 23:40:00,7.26,37
2018-01-22 23:50:00,8.54,47
2018-01-23 00:00:00,8.4,52
2018-01-23 00:10:00,8.22,52
2018-01-23 00:20:00,8.39,56
2018-01-23 00:30:00,8.13,54
2018-01-23 00:40:00,8.11,52
2018-01-23 00:50:00,9.16,53
2018-01-23 01:00:00,8.98,49
2018-01-23 01:10:00,8.59,46
2018-01-23 01:20:00,9.64,49
2018-01-23 01:30:00,10.28,56
2018-01-23 01:40:00,10.32,56
2018-01-23 01:50:00,10.86,50
2018-01-23 02:00:00,9.9,49
2018-01-23 02:10:00,10.85,50
2018-01-23 02:20:00,10.3,48
2018-01-23 02:30:00,9.22,44
2018-01-23 02:40:00,8.89,43
2018-01-23 02:50:00,9.17,44
2018-01-23 03:00:00,8.49,39
2018-01-23 03:10:00,9.29,41
2018-01-23 03:20:00,9.6,42
