STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
859212,99999, 20170621,   52.6,24,   49.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.5,24,  20.0, 999.9,   57.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170622,   54.3,24,   51.7,24, 9999.9, 0, 9999.9, 0,   4.7,24,   7.0,24,  15.9, 999.9,   55.4*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20170623,   54.3,24,   52.2,24, 9999.9, 0, 9999.9, 0,   2.4,24,   2.0,24,   7.0, 999.9,   60.8*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20170624,   55.4,24,   52.3,24, 9999.9, 0, 9999.9, 0,   4.5,24,   9.7,24,  28.9, 999.9,   57.2*,  53.6*, 0.00I,999.9, 100000,
859212,99999, 20170625,   56.2,23,   52.5,23, 9999.9, 0, 9999.9, 0,   3.7,23,  11.1,23,  22.0, 999.9,   57.2*,  53.6*,99.99 ,999.9, 010000,
859212,99999, 20170626,   54.3,24,   52.4,24, 9999.9, 0, 9999.9, 0,   4.7,24,   4.6,24,  15.0, 999.9,   55.4*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20170627,   55.7,24,   51.0,24, 9999.9, 0, 9999.9, 0,   6.2,15,   3.1,24,   8.9, 999.9,   66.2*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20170628,   52.3,24,   49.8,24, 9999.9, 0, 9999.9, 0,   5.8,11,   2.7,24,   8.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20170629,   53.5,22,   48.9,22, 9999.9, 0, 9999.9, 0,   2.9,10,   2.5,22,   7.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20170630,   61.1,19,   48.1,19, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.7,19,   6.0, 999.9,   73.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170701,   53.8,23,   49.3,23, 9999.9, 0, 9999.9, 0,   4.5, 8,   4.4,23,  13.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170702,   53.1,24,   50.6,24, 9999.9, 0, 9999.9, 0,   5.9,24,   1.0,24,   5.1, 999.9,   55.4*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20170703,   53.9,24,   51.7,24, 9999.9, 0, 9999.9, 0,   5.7,24,   3.4,24,   8.0, 999.9,   55.4*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20170704,   52.1,24,   48.7,24, 9999.9, 0, 9999.9, 0,   5.9,22,   5.4,24,  17.1, 999.9,   55.4*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20170705,   47.7,24,   44.2,24, 9999.9, 0, 9999.9, 0,   6.2,14,   3.1,24,   6.0, 999.9,   53.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170706,   51.0,24,   44.0,24, 9999.9, 0, 9999.9, 0,   6.2, 9,   3.0,24,   7.0, 999.9,   62.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170707,   54.4,23,   48.7,23, 9999.9, 0, 9999.9, 0,   6.2, 4,   3.1,23,   7.0, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170708,   52.6,24,   49.1,24, 9999.9, 0, 9999.9, 0,   2.3, 8,   2.0,24,   7.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20170709,   53.2,24,   49.2,24, 9999.9, 0, 9999.9, 0,   5.2, 7,   2.3,24,   7.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20170710,   53.4,24,   48.9,24, 9999.9, 0, 9999.9, 0,   5.0,10,   2.7,24,   8.9, 999.9,   62.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20170711,   51.0,24,   47.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.5,24,  11.1, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170712,   53.4,24,   49.7,24, 9999.9, 0, 9999.9, 0,   5.8,21,   5.6,24,  17.1, 999.9,   57.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170713,   55.1,23,   51.3,23, 9999.9, 0, 9999.9, 0,   5.2,21,   4.5,23,   7.0, 999.9,   60.8*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20170714,   52.7,24,   47.4,24, 9999.9, 0, 9999.9, 0,   6.0,12,   2.7,24,   6.0, 999.9,   59.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170715,   47.5,24,   41.4,24, 9999.9, 0, 9999.9, 0,   5.9,24,   5.9,24,  14.0, 999.9,   55.4*,  39.2*,99.99 ,999.9, 010000,
859212,99999, 20170716,   46.5,24,   38.2,24, 9999.9, 0, 9999.9, 0,   6.2,11,   5.5,24,  14.0, 999.9,   55.4*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20170717,   48.2,23,   38.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,23,  13.0, 999.9,   64.4*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170718,   49.2,24,   42.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.1,24,   8.0, 999.9,   62.6*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170719,   52.7,24,   46.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.3,24,   7.0, 999.9,   68.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170720,   58.8,24,   46.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.2,24,  14.0, 999.9,   80.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20170721,   54.7,24,   49.0,24, 9999.9, 0, 9999.9, 0,   2.9,17,   3.9,24,   7.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20170722,   53.5,24,   48.8,24, 9999.9, 0, 9999.9, 0,   6.2,24,   4.5,24,   8.9, 999.9,   55.4*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20170723,   54.1,24,   48.7,24, 9999.9, 0, 9999.9, 0,   6.2,23,   2.8,24,   6.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20170724,   53.7,24,   49.3,24, 9999.9, 0, 9999.9, 0,   4.3, 8,   2.5,24,   8.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20170725,   49.0,24,   45.6,24, 9999.9, 0, 9999.9, 0,   4.7, 8,   3.0,24,   8.0, 999.9,   57.2*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20170726,   49.3,24,   44.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.5,24,   8.0, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170727,   47.4,24,   43.8,24, 9999.9, 0, 9999.9, 0,   1.3, 9,   2.5,24,   9.9, 999.9,   55.4*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20170728,   48.4,24,   44.1,24, 9999.9, 0, 9999.9, 0,   4.8, 4,   2.5,24,   8.0, 999.9,   62.6*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170729,   52.0,24,   46.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.0,24,   9.9, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170730,   48.4,23,   44.1,23, 9999.9, 0, 9999.9, 0,   4.0, 4,   2.3,23,   7.0, 999.9,   57.2*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170731,   46.9,24,   44.1,24, 9999.9, 0, 9999.9, 0,   5.6,13,   4.0,24,  11.1, 999.9,   55.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170801,   51.6,23,   46.3,23, 9999.9, 0, 9999.9, 0,   6.2,22,   3.4,23,  11.1, 999.9,   55.4*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20170802,   51.2,24,   44.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.2,24,   6.0, 999.9,   64.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170803,   52.2,24,   45.6,24, 9999.9, 0, 9999.9, 0,   5.7,10,   6.2,24,  14.0, 999.9,   57.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170804,   51.4,24,   47.9,24, 9999.9, 0, 9999.9, 0,   5.6,24,   2.1,24,   6.0, 999.9,   51.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170805,   51.3,24,   45.9,24, 9999.9, 0, 9999.9, 0,   6.2,21,   2.6,24,   8.0, 999.9,   57.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170806,   50.7,24,   46.5,24, 9999.9, 0, 9999.9, 0,   6.2,11,   2.0,24,   7.0, 999.9,   62.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170807,   52.3,23,   47.1,23, 9999.9, 0, 9999.9, 0,   5.9,22,   3.1,23,  12.0, 999.9,   59.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170808,   52.9,23,   47.3,23, 9999.9, 0, 9999.9, 0,   6.2, 6,   3.9,23,   9.9, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170809,   51.0,24,   47.3,24, 9999.9, 0, 9999.9, 0,   5.7,13,   5.3,24,  21.0, 999.9,   59.0*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20170810,   51.3,24,   49.0,24, 9999.9, 0, 9999.9, 0,   3.5,24,   4.5,24,   8.9, 999.9,   55.4*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20170811,   49.2,24,   46.8,24, 9999.9, 0, 9999.9, 0,   5.7,24,   2.5,24,   9.9, 999.9,   51.8*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20170812,   47.7,24,   42.7,24, 9999.9, 0, 9999.9, 0,   6.2,12,   3.5,24,   9.9, 999.9,   59.0*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170813,   48.1,24,   44.1,24, 9999.9, 0, 9999.9, 0,   6.2,16,   0.9,24,   5.1, 999.9,   55.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170814,   52.5,24,   46.6,24, 9999.9, 0, 9999.9, 0,   6.2, 4,   3.7,24,   8.0, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170815,   51.0,21,   47.2,21, 9999.9, 0, 9999.9, 0,   6.2, 8,   1.2,21,   5.1, 999.9,   66.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20170816,   52.7,23,   47.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.2,23,   8.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170817,   50.8,22,   46.6,22, 9999.9, 0, 9999.9, 0,   3.4, 5,   3.2,22,   8.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170818,   50.5,24,   47.7,24, 9999.9, 0, 9999.9, 0,   6.1,18,   2.7,24,   7.0, 999.9,   53.6*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20170819,   53.9,24,   49.2,24, 9999.9, 0, 9999.9, 0,   4.3,22,   2.1,24,   7.0, 999.9,   62.6*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20170820,   55.9,24,   46.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.8,24,   7.0, 999.9,   71.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170821,   54.0,24,   45.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.3,24,   8.9, 999.9,   62.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170822,   51.1,24,   47.9,24, 9999.9, 0, 9999.9, 0,   6.0,19,   6.9,24,  15.9, 999.9,   53.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170823,   52.3,23,   48.7,23, 9999.9, 0, 9999.9, 0,   4.9,23,   3.6,23,   7.0, 999.9,   57.2*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20170824,   52.0,24,   45.6,24, 9999.9, 0, 9999.9, 0,   6.2,20,   2.3,24,   8.0, 999.9,   59.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170825,   49.3,24,   44.5,24, 9999.9, 0, 9999.9, 0,   6.2,10,   3.6,24,   9.9, 999.9,   59.0*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170826,   50.2,24,   46.5,24, 9999.9, 0, 9999.9, 0,   6.2,13,   3.4,24,   9.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20170827,   51.8,24,   47.1,24, 9999.9, 0, 9999.9, 0,   6.2,19,   4.5,24,  12.0, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170828,   48.4,24,   45.5,24, 9999.9, 0, 9999.9, 0,   5.2,15,   4.2,23,  11.1, 999.9,   57.2*,  44.6*,99.99 ,999.9, 110000,
859212,99999, 20170829,   52.0,23,   44.9,23, 9999.9, 0, 9999.9, 0,   5.9, 9,   4.7,23,  15.0, 999.9,   64.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170830,   52.0,24,   44.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.9,24,  11.1, 999.9,   64.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170831,   48.8,24,   45.5,24, 9999.9, 0, 9999.9, 0,   3.5, 9,   3.0,24,   8.9, 999.9,   57.2*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20170901,   53.0,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.2,19,   3.9,24,  11.1, 999.9,   59.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170902,   53.1,24,   47.9,24, 9999.9, 0, 9999.9, 0,   6.2,14,   3.0,24,   8.9, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170903,   52.9,24,   45.9,24, 9999.9, 0, 9999.9, 0,   6.2,22,   4.4,24,  18.1, 999.9,   62.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170904,   53.7,24,   45.0,24, 9999.9, 0, 9999.9, 0,   6.2, 4,   4.0,24,  12.0, 999.9,   69.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170905,   53.0,23,   45.6,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   1.8,23,   6.0, 999.9,   62.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170906,   51.2,24,   44.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.2,24,  11.1, 999.9,   64.4*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20170907,   49.4,20,   45.8,20, 9999.9, 0, 9999.9, 0,   4.3,13,   4.3,20,   8.9, 999.9,   55.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20170908,   52.5,24,   45.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.7,24,   7.0, 999.9,   57.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170909,   51.7,23,   46.8,23, 9999.9, 0, 9999.9, 0,   6.2,23,   1.8,23,   8.0, 999.9,   57.2*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20170910,   52.0,24,   46.2,24, 9999.9, 0, 9999.9, 0,   6.1,21,   2.5,24,   9.9, 999.9,   59.0*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20170911,   50.4,24,   44.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.2,24,   9.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170912,   52.4,24,   47.8,24, 9999.9, 0, 9999.9, 0,   6.2,24,   5.8,24,   8.0, 999.9,   57.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170913,   54.6,24,   48.6,24, 9999.9, 0, 9999.9, 0,   6.2,14,   3.2,24,  12.0, 999.9,   60.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20170914,   52.8,21,   45.7,21, 9999.9, 0, 9999.9, 0,   6.2, 7,   4.2,21,  12.0, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20170915,   57.1,24,   48.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.4,24,   9.9, 999.9,   69.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20170916,   55.7,24,   48.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.2,24,  15.9, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20170917,   50.1,24,   48.1,24, 9999.9, 0, 9999.9, 0,   1.4,19,   2.4,24,   6.0, 999.9,   53.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20170918,   52.3,23,   50.2,23, 9999.9, 0, 9999.9, 0,   3.4,23,   3.8,23,  11.1, 999.9,   55.4*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20170919,   55.3,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.0,24,  13.0, 999.9,   62.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20170920,   55.5,24,   48.2,24, 9999.9, 0, 9999.9, 0,   6.2,11,   4.8,24,  15.9, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171001,   54.7,23,   48.9,23, 9999.9, 0, 9999.9, 0,   6.1, 9,   4.8,23,  15.9, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171002,   53.9,24,   47.4,24, 9999.9, 0, 9999.9, 0,   6.2, 4,   3.4,24,   9.9, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20171003,   55.4,24,   50.2,24, 9999.9, 0, 9999.9, 0,   6.1, 4,   4.0,24,   8.9, 999.9,   66.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20171004,   53.2,24,   49.4,24, 9999.9, 0, 9999.9, 0,   5.3,15,   5.2,24,  12.0, 999.9,   59.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171005,   54.2,24,   49.8,24, 9999.9, 0, 9999.9, 0,   4.4,21,   5.7,24,  12.0, 999.9,   62.6*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20171006,   57.9,23,   49.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.5,23,  13.0, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171007,   53.0,24,   50.6,24, 9999.9, 0, 9999.9, 0,   4.3,19,   5.7,24,  11.1, 999.9,   57.2*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20171008,   56.4,24,   49.0,24, 9999.9, 0, 9999.9, 0,   6.2,16,   4.2,23,  11.1, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171009,   57.7,24,   50.7,24, 9999.9, 0, 9999.9, 0,   6.0, 5,   4.3,24,  11.1, 999.9,   73.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171010,   56.1,24,   46.9,24, 9999.9, 0, 9999.9, 0,   6.2,14,   5.8,24,  15.9, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171011,   49.8,23,   44.0,23, 9999.9, 0, 9999.9, 0,   6.2,14,   4.1,23,   9.9, 999.9,   57.2*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20171012,   52.7,24,   44.3,24, 9999.9, 0, 9999.9, 0,   6.2,17,   4.4,24,  12.0, 999.9,   66.2*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20171013,   54.6,24,   47.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.5,24,  11.1, 999.9,   68.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20171014,   52.2,24,   48.7,24, 9999.9, 0, 9999.9, 0,   2.2,11,   3.6,24,   8.9, 999.9,   59.0*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20171015,   54.0,23,   48.9,23, 9999.9, 0, 9999.9, 0,   3.1,17,   6.0,23,  11.1, 999.9,   60.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171016,   53.0,24,   48.7,24, 9999.9, 0, 9999.9, 0,   6.2,21,   5.2,24,  14.0, 999.9,   59.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171017,   54.6,24,   49.6,24, 9999.9, 0, 9999.9, 0,   6.2,20,   4.0,24,  12.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171018,   58.0,24,   51.0,24, 9999.9, 0, 9999.9, 0,   6.3,17,   2.7,24,   8.9, 999.9,   69.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171019,   59.9,24,   52.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.0,24,  13.0, 999.9,   71.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171020,   56.5,24,   49.4,24, 9999.9, 0, 9999.9, 0,   6.2,10,   2.8,24,   8.9, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171021,   59.8,24,   50.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.5,24,  11.1, 999.9,   71.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171022,   56.1,24,   50.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.1,24,   9.9, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171023,   55.2,24,   48.5,24, 9999.9, 0, 9999.9, 0,   6.2, 8,   4.7,24,  11.1, 999.9,   66.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20171024,   56.5,24,   49.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.3,24,  12.0, 999.9,   69.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171025,   53.3,24,   48.6,24, 9999.9, 0, 9999.9, 0,   4.7, 4,   5.6,24,  15.0, 999.9,   62.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20171026,   54.4,24,   49.3,24, 9999.9, 0, 9999.9, 0,   6.2,13,   3.3,24,   8.0, 999.9,   62.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171027,   54.4,24,   49.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  13.0, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20171028,   54.1,24,   47.6,24, 9999.9, 0, 9999.9, 0,   6.2,19,   4.2,24,  11.1, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171029,   55.5,24,   45.8,24, 9999.9, 0, 9999.9, 0,   6.2,16,   5.1,24,  15.9, 999.9,   64.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171030,   54.6,24,   44.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.3,24,   9.9, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20171031,   52.5,24,   45.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.3,24,  11.1, 999.9,   62.6*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20171101,   53.7,21,   48.1,21, 9999.9, 0, 9999.9, 0,   6.2, 7,   2.5,21,   8.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171102,   56.8,24,   51.0,24, 9999.9, 0, 9999.9, 0,   5.6,24,   3.1,24,   8.9, 999.9,   62.6*,  53.6*,99.99 ,999.9, 110000,
859212,99999, 20171103,   57.1,24,   49.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.4,24,  12.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171104,   54.8,24,   48.3,24, 9999.9, 0, 9999.9, 0,   6.2,14,   3.3,24,   9.9, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171105,   58.3,24,   51.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.6,24,  12.0, 999.9,   73.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171106,   56.2,24,   54.4,24, 9999.9, 0, 9999.9, 0,   1.7,20,   3.0,24,   8.9, 999.9,   60.8*,  53.6*,99.99 ,999.9, 110000,
859212,99999, 20171107,   59.0,22,   54.8,22, 9999.9, 0, 9999.9, 0,   4.1,15,   4.2,22,  11.1, 999.9,   66.2*,  53.6*,99.99 ,999.9, 010000,
859212,99999, 20171108,   57.2,24,   52.9,24, 9999.9, 0, 9999.9, 0,   5.9, 7,   4.6,24,  12.0, 999.9,   64.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171109,   60.7,24,   52.2,24, 9999.9, 0, 9999.9, 0,   1.2,13,   5.4,24,  14.0, 999.9,   80.6*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20171110,   69.0,24,   54.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  14.0, 999.9,   87.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20171121,   59.9,23,   47.2,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,23,  12.0, 999.9,   78.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171122,   58.5,24,   49.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,24,  15.9, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171123,   54.9,24,   50.4,24, 9999.9, 0, 9999.9, 0,   4.9,14,   5.8,24,  13.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171124,   57.9,24,   50.8,24, 9999.9, 0, 9999.9, 0,   6.2,18,   5.2,24,   8.9, 999.9,   64.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20171125,   58.0,24,   49.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.2,24,  15.0, 999.9,   71.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171126,   56.5,17,   52.6,17, 9999.9, 0, 9999.9, 0,   6.2, 9,   6.8,17,   9.9, 999.9,   59.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20171127,   56.1,24,   52.5,24, 9999.9, 0, 9999.9, 0,   4.5,24,   3.8,24,  12.0, 999.9,   59.0*,  53.6*, 0.00I,999.9, 100000,
859212,99999, 20171128,   55.8,24,   52.2,24, 9999.9, 0, 9999.9, 0,   4.2,24,   3.9,24,   8.9, 999.9,   59.0*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20171129,   58.5,24,   51.4,24, 9999.9, 0, 9999.9, 0,   6.2,20,   4.1,24,  11.1, 999.9,   64.4*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171130,   56.2,24,   50.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.0,24,  12.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171201,   56.5,24,   52.6,24, 9999.9, 0, 9999.9, 0,   4.9,19,   5.1,24,   8.9, 999.9,   62.6*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20171202,   58.4,24,   53.1,24, 9999.9, 0, 9999.9, 0,   5.4,24,   4.3,24,  13.0, 999.9,   64.4*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171203,   59.5,24,   52.5,24, 9999.9, 0, 9999.9, 0,   6.2,17,   5.2,24,  13.0, 999.9,   66.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171204,   56.1,23,   51.4,23, 9999.9, 0, 9999.9, 0,   6.0,15,   4.2,23,  11.1, 999.9,   62.6*,  50.0*, 0.00I,999.9, 000000,
